timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732800987726,1110,HTTP Request,200,OK,JmeterScripttesting 1-251,text,true,,7481,208,265,265,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1107,0,580
1732800987225,1613,HTTP Request,200,OK,JmeterScripttesting 1-201,text,true,,7490,208,264,264,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1611,0,678
1732800987015,1824,HTTP Request,200,OK,JmeterScripttesting 1-180,text,true,,7489,208,264,264,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1822,0,1329
1732800986317,2549,HTTP Request,503,Service Unavailable,JmeterScripttesting 1-110,text,false,,1132,208,264,264,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2549,0,1842
1732800988116,756,HTTP Request,503,Service Unavailable,JmeterScripttesting 1-290,text,false,,1129,208,264,264,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,756,0,421
1732800987136,1745,HTTP Request,503,Service Unavailable,JmeterScripttesting 1-192,text,false,,1128,208,264,264,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1745,0,976
1732800985457,3424,HTTP Request,503,Service Unavailable,JmeterScripttesting 1-24,text,false,,1136,208,264,264,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,3424,0,2720
1732800985454,3432,HTTP Request,503,Service Unavailable,JmeterScripttesting 1-12,text,false,,1126,208,263,263,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,3432,0,2615
1732800987348,1546,HTTP Request,200,OK,JmeterScripttesting 1-213,text,true,,7497,208,263,263,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1544,0,1021
1732800987616,1281,HTTP Request,200,OK,JmeterScripttesting 1-240,text,true,,7483,208,262,262,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1276,0,763
1732800987425,1476,HTTP Request,200,OK,JmeterScripttesting 1-221,text,true,,7492,208,262,262,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1474,0,938
1732800987797,1104,HTTP Request,200,OK,JmeterScripttesting 1-258,text,true,,7493,208,262,262,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,1101,0,542
1732800986290,2613,HTTP Request,200,OK,JmeterScripttesting 1-107,text,true,,7494,208,260,260,https://automationexercise.com/login?%24%7Bemail%7D=abdulganiyufarouk89%40gmail.com&%24%7Bname%7D=Abdulganiyufarouk,2610,0,1666
